current_trt,date,amdt,se_amdt
warm,2020-10-15,19.08823529411765,0.35416454643506756
warm,2020-10-16,13.588235294117647,0.46224216604416796
warm,2020-10-17,13.852941176470589,0.22181034013232875
warm,2020-10-18,11.588235294117647,0.19757395356682947
warm,2020-10-19,10.588235294117647,0.17275500183045192
warm,2020-10-20,8.882352941176471,0.3107433324869917
warm,2020-10-21,8.911764705882353,0.3694075496200138
warm,2020-10-22,6.9411764705882355,0.42849418483333723
warm,2020-10-23,9.470588235294118,0.42111238421401037
warm,2020-10-24,9.911764705882353,0.25086356042988206
warm,2020-10-25,10.117647058823529,0.06818837129040958
warm,2020-10-26,8.941176470588236,0.37837295089025313
warm,2020-10-27,10.470588235294118,0.12478354962115545
warm,2020-10-28,12.323529411764707,0.5053776552188112
warm,2020-10-29,12,0.4414215005824598
warm,2020-10-30,12.5,0.5704100692123374
warm,2020-10-31,13.176470588235293,0.4636436108951308
warm,2020-11-01,8.676470588235293,0.6751105253610605
warm,2020-11-02,9.588235294117647,0.25086356042988206
warm,2020-11-03,10.911764705882353,0.07711829765956997
warm,2020-11-04,11.117647058823529,0.1008184500058977
warm,2020-11-05,10.705882352941176,0.14257881933577438
warm,2020-11-06,8.470588235294118,0.4055465362687552
warm,2020-11-07,9.735294117647058,0.10604562574894086
warm,2020-11-08,8.588235294117647,0.4642262975783705
warm,2020-11-09,9.676470588235293,0.09530501027070383
warm,2020-11-10,9.529411764705882,0.10028074777195482
warm,2020-11-11,8.294117647058824,0.287799791040896
warm,2020-11-12,9.529411764705882,0.09065314710248494
warm,2020-11-13,9.705882352941176,0.08637750091522596
warm,2020-11-14,9.5,0.09587062360592132
warm,2020-11-15,9.529411764705882,0.10028074777195482
warm,2020-11-16,8.970588235294118,0.18426417773737744
warm,2020-11-17,8.882352941176471,0.13912417594429782
warm,2020-11-18,9.147058823529411,0.1339769643991809
warm,2020-11-19,8.441176470588236,0.21386822900366156
warm,2020-11-20,8.411764705882353,0.21960565475100116
warm,2020-11-21,7.294117647058823,0.35370627855310866
warm,2020-11-22,7.617647058823529,0.4034078448336824
warm,2020-11-23,8.941176470588236,0.16540032175297048
warm,2020-11-24,9.382352941176471,0.08054743492723031
warm,2020-11-25,9.382352941176471,0.09124760033816806
warm,2020-11-26,8.852941176470589,0.1269314448649417
warm,2020-11-27,9.294117647058824,0.09643291947502941
warm,2020-11-28,7.588235294117647,0.45421897680825
warm,2020-11-29,7.382352941176471,0.1989374890951277
warm,2020-11-30,7.911764705882353,0.31282422626739187
warm,2020-12-01,5.323529411764706,0.14181839354401404
warm,2020-12-02,5.470588235294118,0.21209125149788172
warm,2020-12-03,7.911764705882353,0.2915327588470442
warm,2020-12-04,7.794117647058823,0.24651550903294425
warm,2020-12-05,7.323529411764706,0.296862194679211
warm,2020-12-06,8.911764705882353,0.11532637603939795
warm,2020-12-07,9.205882352941176,0.08637750091522596
warm,2020-12-08,9.352941176470589,0.0831890330807703
warm,2020-12-09,8.294117647058824,0.1359797206537274
warm,2020-12-10,8.058823529411764,0.2495670992423109
warm,2020-12-11,7.5,0.38107819176029234
warm,2020-12-12,4.970588235294118,0.11718659890080314
warm,2020-12-13,7.5588235294117645,0.20952657130551483
warm,2020-12-14,8.205882352941176,0.1663780661615406
warm,2020-12-15,8.735294117647058,0.09699195557553617
warm,2020-12-16,8.941176470588236,0.07279040394567401
warm,2020-12-17,8.294117647058824,0.2058823529411765
warm,2020-12-18,8.911764705882353,0.07711829765956997
warm,2020-12-19,8.970588235294118,0.09065314710248494
warm,2020-12-20,8.735294117647058,0.10604562574894086
warm,2020-12-21,8.5,0.12126781251816648
warm,2020-12-22,6.264705882352941,0.45600093334451924
warm,2020-12-23,4.147058823529412,0.14067004757138965
warm,2020-12-24,5.617647058823529,0.3166036785531028
warm,2020-12-25,7.470588235294118,0.18426417773737744
warm,2020-12-26,8.382352941176471,0.08054743492723031
warm,2020-12-27,8.147058823529411,0.11947115300935236
warm,2020-12-28,7.235294117647059,0.3351844505894553
warm,2020-12-29,7.529411764705882,0.28591503081211145
warm,2020-12-30,8.470588235294118,0.09065314710248494
warm,2020-12-31,8.294117647058824,0.06151911959809379
warm,2021-01-01,8.5,0.10502100630210073
warm,2021-01-02,8.588235294117647,0.08823529411764705
warm,2021-01-03,8.382352941176471,0.11764705882352941
warm,2021-01-04,8.588235294117647,0.09810047105975246
warm,2021-01-05,8.529411764705882,0.09065314710248494
warm,2021-01-06,8.676470588235293,0.08511644781463401
warm,2021-01-07,8.294117647058824,0.12904359393223708
warm,2021-01-08,6.647058823529412,0.41516453569097367
warm,2021-01-09,6.735294117647059,0.19702589716138622
warm,2021-01-10,8.294117647058824,0.12904359393223708
warm,2021-01-11,8.558823529411764,0.09473602004944945
warm,2021-01-12,9.970588235294118,0.07987338596470747
warm,2021-01-13,8.294117647058824,0.3266891160518098
warm,2021-01-14,7.705882352941177,0.227109488404125
warm,2021-01-15,8,0.10502100630210073
warm,2021-01-16,7.5588235294117645,0.10398629135096288
warm,2021-01-17,7.676470588235294,0.3119588740528886
warm,2021-01-18,6.676470588235294,0.19620094211950492
warm,2021-01-19,7.911764705882353,0.137167339016012
warm,2021-01-20,7.911764705882353,0.08823529411764705
warm,2021-01-21,7.529411764705882,0.20771245429155197
warm,2021-01-22,4.117647058823529,0.29245855590222564
warm,2021-01-23,6,0.30618621784789724
warm,2021-01-24,7.588235294117647,0.14371191386538282
warm,2021-01-25,6.882352941176471,0.1743127881048485
warm,2021-01-26,7.617647058823529,0.1008184500058977
warm,2021-01-27,7.323529411764706,0.2937497699329144
warm,2021-01-28,6.529411764705882,0.3334054131986657
warm,2021-01-29,7.970588235294118,0.12478354962115545
warm,2021-01-30,8.264705882352942,0.10604562574894086
warm,2021-01-31,8.264705882352942,0.10604562574894086
warm,2021-02-01,8.117647058823529,0.14558080789134803
warm,2021-02-02,8.470588235294118,0.09065314710248494
warm,2021-02-03,9.029411764705882,0.19866553067803377
warm,2021-02-04,8.147058823529411,0.11947115300935236
warm,2021-02-05,9.029411764705882,0.11718659890080314
warm,2021-02-06,8.147058823529411,0.18572545500463364
warm,2021-02-07,6.470588235294118,0.3573559670653784
warm,2021-02-08,5.823529411764706,0.5302281287447044
warm,2021-02-09,5.5,0.5337850415553393
warm,2021-02-10,5.382352941176471,0.6933632490662519
warm,2021-02-11,7.205882352941177,0.14888571125968078
warm,2021-02-12,5.470588235294118,0.5791579019857417
warm,2021-02-13,7.294117647058823,0.10553455951770091
warm,2021-02-14,6.382352941176471,0.33080064350594096
warm,2021-02-15,7.676470588235294,0.09530501027070383
warm,2021-02-16,10.970588235294118,0.32218973970892123
warm,2021-02-17,11.235294117647058,0.42685074334411743
warm,2021-02-18,7.382352941176471,0.08054743492723031
warm,2021-02-19,9.058823529411764,0.20509302472031402
warm,2021-02-20,7.705882352941177,0.18717532443173318
warm,2021-02-21,9.647058823529411,0.14705882352941177
warm,2021-02-22,7.735294117647059,0.2879875886406785
warm,2021-02-23,6.176470588235294,0.3507900129963695
warm,2021-02-24,6.235294117647059,0.22734742402559274
warm,2021-02-25,6.911764705882353,0.20217245713040471
rock,2019-04-12,24.375,2.7716947282604316
rock,2019-04-13,13.875,0.7180703308172536
rock,2019-04-14,11.625,0.125
rock,2019-04-15,12.5,0.3535533905932738
rock,2019-04-16,12.75,0.5951190357119042
rock,2019-04-17,15.75,0.7216878364870323
rock,2019-04-18,11.75,0.14433756729740643
rock,2019-04-19,23.375,1.125
rock,2019-04-20,27,2.327373340628157
rock,2019-04-21,26.875,1.4772581584363196
rock,2019-04-22,15.875,0.23935677693908453
rock,2019-04-23,25.125,1.8638557705287535
rock,2019-04-24,26.75,1.963203164898291
rock,2019-04-25,22.875,1.6121285101794254
rock,2019-04-26,25.375,1.9080421903092184
rock,2019-04-27,19.875,2.478028450199876
rock,2019-04-28,18.625,1.3287682265918312
rock,2019-04-29,19.125,0.9437293044088437
rock,2019-04-30,22.75,1.1989578808281798
rock,2019-05-01,26.75,1.1273124382057236
rock,2019-05-02,23.25,1.050793351076541
rock,2019-05-03,31.5,1.9685019685029528
rock,2019-05-04,29.5,1.5138251770487459
rock,2019-05-05,30,2.101586702153082
rock,2019-05-06,31.75,1.9311050377094112
rock,2019-05-07,31.875,2.0953818267800264
rock,2019-05-08,31.875,2.0953818267800264
rock,2019-05-09,32.375,1.505199322349037
rock,2019-05-10,33,1.9685019685029528
rock,2019-05-11,27.25,1.479019945774904
rock,2019-05-12,18.625,0.5153882032022076
rock,2019-05-13,15.5,0.5
rock,2019-05-14,12.5,0.2041241452319315
rock,2019-05-15,27,1.5138251770487459
rock,2019-05-16,23.5,1.0606601717798212
rock,2019-05-17,27.625,0.42695628191498325
rock,2019-05-18,33.25,1.713913650100261
rock,2019-05-19,35.375,1.505199322349037
rock,2019-05-20,14.625,0.23935677693908453
rock,2019-05-21,29.875,1.625
rock,2019-05-22,33.625,1.9297560294849019
rock,2019-05-23,34.75,1.8540496217739157
rock,2019-05-24,16.125,0.125
rock,2019-05-25,20.625,1.0077822185373186
rock,2019-05-26,23.75,0.9682458365518543
rock,2019-05-27,24.875,1.231107225224513
rock,2019-05-28,16.875,0.7180703308172536
rock,2019-05-29,26.625,0.875
rock,2019-05-30,32.25,1.3768926368215255
rock,2019-05-31,35.875,1.143368561167687
rock,2019-06-01,35.875,1.2970318680227817
rock,2019-06-02,34.375,0.8508574106942557
rock,2019-06-03,35,1.567907310185565
rock,2019-06-04,34.25,1.3616778865306827
rock,2019-06-05,27.75,1.1273124382057236
rock,2019-06-06,16.6,2.5661254840712675
rock,2019-06-07,26.3,0.8455767262643882
rock,2019-06-08,32.2,1.1247221879201992
rock,2019-06-09,27.7,0.9300537618869137
rock,2019-06-10,30.6,1.4781745499094483
rock,2019-06-11,32.1,1.3266499161421599
rock,2019-06-12,35.4,1.0653637876331257
rock,2019-06-13,35.3,0.8602325267042626
rock,2019-06-14,31.9,0.7810249675906654
rock,2019-06-15,38.4,1.0173494974687902
rock,2019-06-16,36.5,1.08397416943394
rock,2019-06-17,36.1,0.9669539802906858
rock,2019-06-18,37.6,1.1874342087037917
rock,2019-06-19,34.1,1.176860229593982
rock,2019-06-20,35.8,1.0677078252031311
rock,2019-06-21,33.9,0.8717797887081347
rock,2019-06-22,31.4,0.8999999999999999
rock,2019-06-23,32.1,1.2389511693363866
rock,2019-06-24,30.5,1.3322912594474228
rock,2019-06-25,30.5,1.3322912594474228
rock,2019-06-26,29.5,1.6124515496597098
rock,2019-06-27,27.9,0.6964194138592059
rock,2019-06-28,30,0.8514693182963201
rock,2019-06-29,35.9,1.0770329614269007
rock,2019-06-30,37.9,1.0173494974687902
rock,2019-07-01,38.8,1.0319883720275145
rock,2019-07-02,18.3,0.25495097567963926
rock,2019-07-03,29.2,0.6633249580710799
rock,2019-07-04,33.1,0.9669539802906858
rock,2019-07-05,28,0.6519202405202649
rock,2019-07-06,30.1,0.8276472678623424
rock,2019-07-07,17.1,0.33166247903553997
rock,2019-07-08,31.6,1.0295630140987
rock,2019-07-09,22.9,0.7968688725254613
rock,2019-07-10,18.4,1.176860229593982
rock,2019-07-11,29.7,0.7176350047203661
rock,2019-07-12,33.4,1.3638181696985856
rock,2019-07-13,35,1.2549900398011133
rock,2019-07-14,36.7,0.9695359714832658
rock,2019-07-15,36.8,1.0319883720275145
rock,2019-07-16,36.5,1.0723805294763606
rock,2019-07-17,20.2,0.3741657386773941
rock,2019-07-18,34.5,1.1291589790636214
rock,2019-07-19,36.1,1.1335784048754634
rock,2019-07-20,34.2,1.1575836902790224
rock,2019-07-21,36.6,1.345362404707371
rock,2019-07-22,32.6,1.0295630140987
rock,2019-07-23,28.4,1.298075498574717
rock,2019-07-24,23.3,1.8275666882497066
rock,2019-07-25,28.7,1.7219175357722563
rock,2019-07-26,32.9,1.004987562112089
rock,2019-07-27,34.7,1.2103718436910205
rock,2019-07-28,34.3,1.1895377253370318
rock,2019-07-29,37.8,1.0559356040971437
rock,2019-07-30,31.7,0.7516648189186453
rock,2019-07-31,35,1.036822067666386
rock,2019-08-01,32.8,0.6442049363362562
rock,2019-08-02,35.4,1.1113055385446433
rock,2019-08-03,33.9,1.1113055385446433
rock,2019-08-04,35.3,1.2103718436910205
rock,2019-08-05,32.6,1.298075498574717
rock,2019-08-06,28.4,1.2288205727444508
rock,2019-08-07,19.3,1.554027026792005
rock,2019-08-08,26.7,1.2103718436910205
rock,2019-08-09,22,0.47434164902525683
rock,2019-08-10,19.4,0.291547594742265
rock,2019-08-11,25.1,1.7846568297574747
rock,2019-08-12,33.6,0.8573214099741123
rock,2019-08-13,33.6,0.8717797887081347
rock,2019-08-14,35,1.1902380714238086
rock,2019-08-15,36.75,0.8241156876717411
rock,2019-08-16,34.666666666666664,0.7490735018081411
rock,2019-08-17,25.916666666666668,0.35158371849548314
rock,2019-08-18,32,0.8563488385776754
rock,2019-08-19,30.666666666666668,0.9098229375970789
rock,2019-08-20,26.916666666666668,0.6759766596891084
rock,2019-08-21,17.916666666666668,0.5387743291748205
rock,2019-08-22,18.666666666666668,1.636391694484477
rock,2019-08-23,14.583333333333334,0.23863035105460592
rock,2019-08-24,19.916666666666668,0.6112373606964083
rock,2019-08-25,28.916666666666668,1.1359039474259158
rock,2019-08-26,29.166666666666668,0.9457507306074072
rock,2019-08-27,32.583333333333336,0.6635343079131462
rock,2019-08-28,34.166666666666664,0.6146362971528592
rock,2019-08-29,33.666666666666664,0.7490735018081411
rock,2019-08-30,23.75,0.21408720964441885
rock,2019-08-31,27.833333333333332,0.380058475033046
rock,2019-09-01,27.916666666666668,0.5068968775248517
rock,2019-09-02,29.166666666666668,0.7490735018081411
rock,2019-09-03,25.916666666666668,0.8700255424092126
rock,2019-09-04,20,1.4832396974191326
rock,2019-09-05,18.416666666666668,0.9346716595206636
rock,2019-09-06,22.416666666666668,1.0986102331784664
rock,2019-09-07,17.166666666666668,0.6009252125773316
rock,2019-09-08,21.166666666666668,0.7378647873726218
rock,2019-09-09,22.333333333333332,0.510990323891863
rock,2019-09-10,29.083333333333332,0.830829572040968
rock,2019-09-11,26.083333333333332,0.6247221604663771
rock,2019-09-12,18.833333333333332,0.16666666666666669
rock,2019-09-13,18.833333333333332,0.2472066162365221
rock,2019-09-14,17.083333333333332,0.1536590742882148
rock,2019-09-15,24.083333333333332,0.597448277631164
rock,2019-09-16,25.333333333333332,0.6146362971528592
rock,2019-09-17,12.166666666666666,0.10540925533894598
rock,2019-09-18,16,1.3662601021279466
rock,2019-09-19,12.166666666666666,0.16666666666666669
rock,2019-09-20,12.166666666666666,0.10540925533894598
rock,2019-09-21,12,0.12909944487358058
rock,2019-09-22,13.166666666666666,0.10540925533894598
rock,2019-09-23,12.666666666666666,0.16666666666666669
rock,2019-09-24,21.75,0.6422616289332566
rock,2019-09-25,25.666666666666668,0.726483157256779
rock,2019-09-26,24.916666666666668,0.7790663928346829
rock,2019-09-27,20.916666666666668,0.4728753653037036
rock,2019-09-28,22.25,0.5439056290693574
rock,2019-09-29,17.916666666666668,0.5688682721958671
rock,2019-09-30,22.083333333333332,0.5540256712864887
rock,2019-10-01,18.833333333333332,0.9972183534434395
rock,2019-10-02,12.25,0.35939764421413045
rock,2019-10-03,11.583333333333334,0.08333333333333334
rock,2019-10-04,11.166666666666666,0.10540925533894598
rock,2019-10-05,11.333333333333334,0.16666666666666669
rock,2019-10-06,12.75,0.11180339887498948
rock,2019-10-07,11.833333333333334,0.10540925533894598
rock,2019-10-08,13.25,0.2813657169355689
rock,2019-10-09,17.5,0.7187952884282609
rock,2019-10-10,18.666666666666668,0.8432740427115678
rock,2019-10-11,18.666666666666668,0.6666666666666667
rock,2019-10-12,16,0.25819888974716115
rock,2019-10-13,20.166666666666668,0.6540472290116196
rock,2019-10-14,14.666666666666666,0.21081851067789195
rock,2019-10-15,11.166666666666666,0.10540925533894598
rock,2019-10-16,11.083333333333334,0.1536590742882148
rock,2019-10-17,11,0.12909944487358058
rock,2019-10-18,10.416666666666666,0.1536590742882148
rock,2019-10-20,10.6,0.09999999999999999
rock,2019-10-21,10.833333333333334,0.10540925533894598
rock,2019-10-22,11.583333333333334,0.3004626062886658
rock,2019-10-23,11.833333333333334,0.6146362971528592
rock,2019-10-24,11.416666666666666,0.4362084109434134
rock,2019-10-25,13.833333333333334,1.0055402085998906
rock,2019-10-26,12.75,1.1884864324004714
rock,2019-10-27,14.666666666666666,0.7817359599705717
rock,2019-10-28,12.416666666666666,0.768295371441074
rock,2019-10-29,10.833333333333334,0.4216370213557839
rock,2019-10-30,9.5,0.5477225575051662
rock,2019-10-31,9.666666666666666,0.4594682917363408
rock,2019-11-01,9.666666666666666,0.5270462766947299
rock,2019-11-02,9.75,0.3354101966249685
rock,2019-11-03,10.166666666666666,0.16666666666666669
rock,2019-11-04,10.25,0.11180339887498948
rock,2019-11-05,10.416666666666666,0.08333333333333334
rock,2019-11-06,10.583333333333334,0.1536590742882148
rock,2019-11-07,10.166666666666666,0.10540925533894598
rock,2019-11-08,10.333333333333334,0.16666666666666669
rock,2019-11-09,10.166666666666666,0.10540925533894598
rock,2019-11-10,10.666666666666666,0.3073181485764296
rock,2019-11-11,10.333333333333334,0.27888667551135854
rock,2019-11-12,10.083333333333334,0.08333333333333334
rock,2019-11-13,10.083333333333334,0.08333333333333334
rock,2019-11-14,9.833333333333334,0.21081851067789195
rock,2019-11-15,9.916666666666666,0.08333333333333334
rock,2019-11-16,10.083333333333334,0.08333333333333334
rock,2019-11-17,10.083333333333334,0.08333333333333334
rock,2019-11-18,10.083333333333334,0.08333333333333334
rock,2019-11-19,9.75,0.17078251276599332
rock,2019-11-20,9.666666666666666,0.2472066162365221
rock,2019-11-21,9.416666666666666,0.3004626062886658
rock,2019-11-22,9.333333333333334,0.27888667551135854
rock,2019-11-23,9.666666666666666,0.10540925533894598
rock,2019-11-24,9.833333333333334,0.16666666666666669
rock,2019-11-25,9,0.5163977794943223
rock,2019-11-26,8.5,0.632455532033676
rock,2019-11-27,9.25,0.11180339887498948
rock,2019-11-28,8.833333333333334,0.21081851067789195
rock,2019-11-29,8.416666666666666,0.6881940940687526
rock,2019-11-30,7.916666666666667,0.6881940940687526
rock,2019-12-01,8.5,0.34156502553198664
rock,2019-12-02,9,0
rock,2019-12-03,9.166666666666666,0.10540925533894598
rock,2019-12-04,9.166666666666666,0.10540925533894598
rock,2019-12-05,8.916666666666666,0.08333333333333334
rock,2019-12-06,9,0.12909944487358058
rock,2019-12-07,9.083333333333334,0.08333333333333334
rock,2019-12-08,9.083333333333334,0.1536590742882148
rock,2019-12-09,8.583333333333334,0.35158371849548314
rock,2019-12-10,9.083333333333334,0.08333333333333334
rock,2019-12-11,9.166666666666666,0.10540925533894598
rock,2019-12-12,9.083333333333334,0.08333333333333334
rock,2019-12-13,9.083333333333334,0.08333333333333334
rock,2019-12-14,9,0
rock,2019-12-15,8.5,0.316227766016838
rock,2019-12-16,9,0.12909944487358058
rock,2019-12-17,9,0
rock,2019-12-18,9,0.12909944487358058
rock,2019-12-19,9,0
rock,2019-12-20,9.083333333333334,0.08333333333333334
rock,2019-12-21,9.083333333333334,0.08333333333333334
rock,2019-12-22,9,0.12909944487358058
rock,2019-12-23,8.666666666666666,0.2472066162365221
rock,2019-12-24,8.916666666666666,0.08333333333333334
rock,2019-12-25,8.833333333333334,0.16666666666666669
rock,2019-12-26,8.916666666666666,0.08333333333333334
rock,2019-12-27,8.75,0.25
rock,2019-12-28,8.916666666666666,0.08333333333333334
rock,2019-12-29,8.916666666666666,0.08333333333333334
rock,2019-12-30,9,0.12909944487358058
rock,2019-12-31,9.083333333333334,0.08333333333333334
rock,2020-01-01,9.166666666666666,0.10540925533894598
rock,2020-01-02,9,0
rock,2020-01-03,9.083333333333334,0.08333333333333334
rock,2020-01-04,8.916666666666666,0.08333333333333334
rock,2020-01-05,8.916666666666666,0.08333333333333334
rock,2020-01-06,8.75,0.25
rock,2020-01-07,9.083333333333334,0.08333333333333334
rock,2020-01-08,8.916666666666666,0.08333333333333334
rock,2020-01-09,8.333333333333334,0.4216370213557839
rock,2020-01-10,8.75,0.11180339887498948
rock,2020-01-11,8.666666666666666,0.10540925533894598
rock,2020-01-12,8.583333333333334,0.08333333333333334
rock,2020-01-13,4.416666666666667,0.1536590742882148
rock,2020-01-23,8.8,0.12247448713915889
rock,2020-01-24,8.3,0.12247448713915889
rock,2020-01-25,8.3,0.12247448713915889
rock,2020-01-26,8.3,0.12247448713915889
rock,2020-01-27,8.3,0.12247448713915889
rock,2020-01-28,8.1,0.18708286933869706
rock,2020-01-29,8.2,0.12247448713915889
rock,2020-01-30,8.2,0.12247448713915889
rock,2020-01-31,9,0.27386127875258304
rock,2020-02-01,8.4,0.09999999999999999
rock,2020-02-02,7.8,0.25495097567963926
rock,2020-02-03,7.2,0.12247448713915889
rock,2020-02-04,7.2,0.12247448713915889
rock,2020-02-05,7.3,0.19999999999999998
rock,2020-02-06,7.3,0.25495097567963926
rock,2020-02-07,7.7,0.12247448713915889
rock,2020-02-08,7.6,0.291547594742265
rock,2020-02-09,6.4,0.33166247903553997
rock,2020-02-10,6.5,0.4183300132670377
rock,2020-02-11,7.9,0.39999999999999997
rock,2020-02-12,12.2,0.58309518948453
rock,2020-02-13,9.1,0.24494897427831777
rock,2020-02-14,10.7,0.33911649915626335
rock,2020-02-15,9.7,0.25495097567963926
rock,2020-02-16,10,0.31622776601683794
rock,2020-02-17,8.1,0.09999999999999999
rock,2020-02-18,6.2,0.25495097567963926
rock,2020-02-19,5.9,0.291547594742265
rock,2020-02-20,6.3,0.33911649915626335
rock,2020-02-21,7.7,0.19999999999999998
rock,2020-02-22,7.2,0.25495097567963926
rock,2020-02-23,7.7,0.12247448713915889
rock,2020-02-24,8.1,1.218605760695394
rock,2020-02-25,10.3,0.12247448713915889
rock,2020-02-26,13.9,0.5787918451395112
rock,2020-02-27,11.8,0.12247448713915889
rock,2020-02-28,9.2,0.25495097567963926
rock,2020-02-29,12,0.44721359549995793
rock,2020-03-01,10.3,0.12247448713915889
rock,2020-03-02,7.9,0.09999999999999999
rock,2020-03-03,9,0.15811388300841897
rock,2020-03-04,10,0.3535533905932738
rock,2020-03-05,8.2,0.12247448713915889
rock,2020-03-06,7.9,0.291547594742265
rock,2020-03-07,7.6,0.291547594742265
rock,2020-03-08,7.5,0.47434164902525683
rock,2020-03-09,12.3,0.5612486080160912
rock,2020-03-10,8.4,0.09999999999999999
rock,2020-03-11,14.4,0.3674234614174767
rock,2020-03-12,11.1,0.09999999999999999
rock,2020-03-13,11.1,0.09999999999999999
rock,2020-03-14,8.7,0.25495097567963926
rock,2020-03-15,6.5,0.5
rock,2020-03-16,15.5,1.5138251770487459
rock,2020-03-17,13.375,1.231107225224513
rock,2020-03-18,11.875,1.0483121354507603
rock,2020-03-19,8.625,0.125
rock,2020-03-20,12.5,2.622022120425379
rock,2020-03-21,12.625,2.8531780526283317
rock,2020-03-22,10,1.0606601717798212
rock,2020-03-23,17.5,1.8596594670351165
rock,2020-03-24,14.875,1.2808688457449497
rock,2020-03-25,20.5,1.5138251770487459
rock,2020-03-26,14.25,0.8539125638299665
rock,2020-03-27,13.75,0.3227486121839514
rock,2020-03-28,11.25,0.25
rock,2020-03-29,22.125,1.6630168369562588
rock,2020-03-30,13.375,0.5543389456520863
rock,2020-03-31,18.75,1.1086778913041726
rock,2020-04-01,20.25,1.5877132402714709
rock,2020-04-02,12.625,0.5543389456520863
rock,2020-04-03,12.875,0.898494110535326
rock,2020-04-04,9.875,0.375
rock,2020-04-05,9.25,0.4330127018922193
rock,2020-04-06,22.375,1.7365554986812255
rock,2020-04-07,24.875,1.4343262065048754
rock,2020-04-08,24.375,1.6121285101794254
rock,2020-04-09,25.625,1.6630168369562588
rock,2020-04-10,26.75,1.2665570127975554
rock,2020-04-11,26,1.695582495781317
rock,2020-04-12,25.75,1.7618645426554977
rock,2020-04-13,25.375,1.5595806060177417
rock,2020-04-14,24.625,1.7955384522012703
rock,2020-04-15,22.875,1.7245168405479065
rock,2020-04-16,24.5,2.9650744791095325
rock,2020-04-17,16.625,1.4630874888399532
rock,2020-04-18,22.375,2.383755790064634
rock,2020-04-19,26.125,1.4912941806811069
rock,2020-04-20,26.5,1.5138251770487459
rock,2020-04-21,23.25,1.0897247358851685
rock,2020-04-22,13.375,0.23935677693908453
rock,2020-04-23,25,0.8897565210026093
rock,2020-04-24,19.75,0.21408720964441885
rock,2020-04-25,27.333333333333332,0.9098229375970789
rock,2020-04-26,24.083333333333332,0.41666666666666674
rock,2020-04-27,24.583333333333332,0.7462871059079371
rock,2020-04-28,16.666666666666668,0.16666666666666669
rock,2020-04-29,22,0.6454972243679029
rock,2020-04-30,23.333333333333332,0.760116950066092
rock,2020-05-01,25.333333333333332,1.1377365443917342
rock,2020-05-02,14,0.25819888974716115
rock,2020-05-03,16.5,1.9874606914351791
rock,2020-05-04,17.75,0.21408720964441885
rock,2020-05-05,30.5,1.1254628677422756
rock,2020-05-06,33.5,0.903696114115064
rock,2020-05-07,30.75,1.0858944086174616
rock,2020-05-08,35.666666666666664,1.077548658349641
rock,2020-05-09,34.25,1.0144785195688801
rock,2020-05-10,34.583333333333336,0.9610468828892331
rock,2020-05-11,26.833333333333332,0.4216370213557839
rock,2020-05-12,27.25,0.7388053419767168
rock,2020-05-13,27.833333333333332,0.726483157256779
rock,2020-05-14,26.416666666666668,0.888975690206306
rock,2020-05-15,21.916666666666668,1.1061695670696747
rock,2020-05-16,14.75,0.5439056290693574
rock,2020-05-17,18.083333333333332,1.3254978100489054
rock,2020-05-18,31.583333333333332,1.0199400853862828
rock,2020-05-19,33.25,0.8732124598286491
rock,2020-05-20,25.166666666666668,0.6411794687223783
rock,2020-05-21,24.583333333333332,0.830829572040968
rock,2020-05-22,29.916666666666668,0.7790663928346829
rock,2020-05-23,31.416666666666668,0.8105210943858553
rock,2020-05-24,30.166666666666668,0.6540472290116196
rock,2020-05-25,23.25,0.5590169943749475
rock,2020-05-26,33.416666666666664,0.8506533436783231
rock,2020-05-27,33.916666666666664,0.830829572040968
rock,2020-05-28,32.333333333333336,1.0540925533894598
rock,2020-05-29,31.166666666666668,0.8232726023485647
rock,2020-05-30,14.416666666666666,0.23863035105460592
rock,2020-05-31,22.166666666666668,1.2692955176439846
rock,2020-06-01,33.583333333333336,0.9435453236478775
rock,2020-06-02,15,0.2886751345948129
rock,2020-06-03,34.416666666666664,0.7236097782030805
rock,2020-06-04,31.083333333333332,0.6508541396588879
rock,2020-06-05,32.583333333333336,0.8983008652141244
rock,2020-06-06,33.75,0.8036375634160796
rock,2020-06-07,35.416666666666664,0.7896905160321424
rock,2020-06-08,30.166666666666668,0.760116950066092
rock,2020-06-09,16.8,0.12247448713915889
rock,2020-06-10,32.3,0.6244997998398397
rock,2020-06-11,30,0.6708203932499369
rock,2020-06-12,25.8,0.7516648189186453
rock,2020-06-13,22.7,1.0793516572461452
rock,2020-06-14,15.9,0.5567764362830021
rock,2020-06-15,13.5,0.22360679774997896
rock,2020-06-16,30.3,0.9433981132056602
rock,2020-06-17,35.3,0.9027735042633893
rock,2020-06-18,37,0.8803408430829505
rock,2020-06-19,29.9,0.4847679857416329
rock,2020-06-20,20.3,0.3
rock,2020-06-21,34.3,0.99498743710662
rock,2020-06-22,37.7,0.7681145747868607
rock,2020-06-23,25.4,0.5338539126015656
rock,2020-06-24,31.3,0.6819090848492928
rock,2020-06-25,35.2,0.7348469228349535
rock,2020-06-26,25.7,0.5612486080160912
rock,2020-06-27,23.8,0.33911649915626335
rock,2020-06-28,26.9,0.8276472678623424
rock,2020-06-29,25.4,0.8426149773176358
rock,2020-06-30,23.4,1.0653637876331257
rock,2020-07-01,17.3,0.25495097567963926
