"","date_time","temp","block","number","colour"
"14416","2019-07-12 15:01:00",12.5,"D","rock","rock"
"14417","2019-07-12 16:01:00",12.5,"D","rock","rock"
"14418","2019-07-12 17:01:00",12,"D","rock","rock"
"14419","2019-07-12 18:01:00",12.5,"D","rock","rock"
"14420","2019-07-12 19:01:00",12,"D","rock","rock"
"14421","2019-07-12 20:01:00",12,"D","rock","rock"
"14422","2019-07-12 21:01:00",12,"D","rock","rock"
"14423","2019-07-12 22:01:00",12.5,"D","rock","rock"
"14424","2019-07-12 23:01:00",12.5,"D","rock","rock"
"14425","2019-07-13 00:01:00",12,"D","rock","rock"
"14426","2019-07-13 01:01:00",12,"D","rock","rock"
"14427","2019-07-13 02:01:00",12,"D","rock","rock"
"14428","2019-07-13 03:01:00",12,"D","rock","rock"
"14429","2019-07-13 04:01:00",12,"D","rock","rock"
"14430","2019-07-13 05:01:00",12,"D","rock","rock"
"14431","2019-07-13 06:01:00",12.5,"D","rock","rock"
"14432","2019-07-13 07:01:00",14,"D","rock","rock"
"14433","2019-07-13 08:01:00",16,"D","rock","rock"
"14434","2019-07-13 09:01:00",20,"D","rock","rock"
"14435","2019-07-13 10:01:00",22.5,"D","rock","rock"
"14436","2019-07-13 11:01:00",27.5,"D","rock","rock"
"14437","2019-07-13 12:01:00",31,"D","rock","rock"
"14438","2019-07-13 13:01:00",33,"D","rock","rock"
"14439","2019-07-13 14:01:00",18,"D","rock","rock"
"14440","2019-07-13 15:01:00",13.5,"D","rock","rock"
"14441","2019-07-13 16:01:00",13.5,"D","rock","rock"
"14442","2019-07-13 17:01:00",12.5,"D","rock","rock"
"14443","2019-07-13 18:01:00",12.5,"D","rock","rock"
"14444","2019-07-13 19:01:00",12,"D","rock","rock"
"14445","2019-07-13 20:01:00",12,"D","rock","rock"
"14446","2019-07-13 21:01:00",12,"D","rock","rock"
"14447","2019-07-13 22:01:00",12,"D","rock","rock"
"14448","2019-07-13 23:01:00",12.5,"D","rock","rock"
"14449","2019-07-14 00:01:00",12.5,"D","rock","rock"
"14450","2019-07-14 01:01:00",12.5,"D","rock","rock"
"14451","2019-07-14 02:01:00",12.5,"D","rock","rock"
"14452","2019-07-14 03:01:00",12,"D","rock","rock"
"14453","2019-07-14 04:01:00",12,"D","rock","rock"
"14454","2019-07-14 05:01:00",12,"D","rock","rock"
"14455","2019-07-14 06:01:00",12,"D","rock","rock"
"14456","2019-07-14 07:01:00",15,"D","rock","rock"
"14457","2019-07-14 08:01:00",18,"D","rock","rock"
"14458","2019-07-14 09:01:00",20.5,"D","rock","rock"
"14459","2019-07-14 10:01:00",26.5,"D","rock","rock"
"14460","2019-07-14 11:01:00",29.5,"D","rock","rock"
"14461","2019-07-14 12:01:00",33,"D","rock","rock"
"14462","2019-07-14 13:01:00",34.5,"D","rock","rock"
"14463","2019-07-14 14:01:00",30,"D","rock","rock"
"14464","2019-07-14 15:01:00",14.5,"D","rock","rock"
"14465","2019-07-14 16:01:00",13.5,"D","rock","rock"
"14466","2019-07-14 17:01:00",13,"D","rock","rock"
"14467","2019-07-14 18:01:00",12.5,"D","rock","rock"
"14468","2019-07-14 19:01:00",12,"D","rock","rock"
"14469","2019-07-14 20:01:00",12.5,"D","rock","rock"
"14470","2019-07-14 21:01:00",12,"D","rock","rock"
"14471","2019-07-14 22:01:00",12,"D","rock","rock"
"14472","2019-07-14 23:01:00",12,"D","rock","rock"
"14473","2019-07-15 00:01:00",12,"D","rock","rock"
"14474","2019-07-15 01:01:00",12.5,"D","rock","rock"
"14475","2019-07-15 02:01:00",12.5,"D","rock","rock"
"14476","2019-07-15 03:01:00",12.5,"D","rock","rock"
"14477","2019-07-15 04:01:00",12.5,"D","rock","rock"
"14478","2019-07-15 05:01:00",12,"D","rock","rock"
"14479","2019-07-15 06:01:00",12,"D","rock","rock"
"14480","2019-07-15 07:01:00",14,"D","rock","rock"
"14481","2019-07-15 08:01:00",19,"D","rock","rock"
"14482","2019-07-15 09:01:00",22,"D","rock","rock"
"14483","2019-07-15 10:01:00",25.5,"D","rock","rock"
"14484","2019-07-15 11:01:00",28.5,"D","rock","rock"
"14485","2019-07-15 12:01:00",33.5,"D","rock","rock"
"14486","2019-07-15 13:01:00",34.5,"D","rock","rock"
"14487","2019-07-15 14:01:00",34.5,"D","rock","rock"
"14488","2019-07-15 15:01:00",26.5,"D","rock","rock"
"14489","2019-07-15 16:01:00",13.5,"D","rock","rock"
"14490","2019-07-15 17:01:00",13,"D","rock","rock"
"14491","2019-07-15 18:01:00",12.5,"D","rock","rock"
"14492","2019-07-15 19:01:00",12.5,"D","rock","rock"
"14493","2019-07-15 20:01:00",12,"D","rock","rock"
"14494","2019-07-15 21:01:00",12,"D","rock","rock"
"14495","2019-07-15 22:01:00",12,"D","rock","rock"
"14496","2019-07-15 23:01:00",12,"D","rock","rock"
"14497","2019-07-16 00:01:00",12,"D","rock","rock"
"14498","2019-07-16 01:01:00",12.5,"D","rock","rock"
"14499","2019-07-16 02:01:00",12.5,"D","rock","rock"
"14500","2019-07-16 03:01:00",12.5,"D","rock","rock"
"14501","2019-07-16 04:01:00",12.5,"D","rock","rock"
"14502","2019-07-16 05:01:00",12.5,"D","rock","rock"
"14503","2019-07-16 06:01:00",12.5,"D","rock","rock"
"14504","2019-07-16 07:01:00",15,"D","rock","rock"
"14505","2019-07-16 08:01:00",16.5,"D","rock","rock"
"14506","2019-07-16 09:01:00",23,"D","rock","rock"
"14507","2019-07-16 10:01:00",27.5,"D","rock","rock"
"14508","2019-07-16 11:01:00",30,"D","rock","rock"
"14509","2019-07-16 12:01:00",33,"D","rock","rock"
"14510","2019-07-16 13:01:00",34,"D","rock","rock"
"14511","2019-07-16 14:01:00",34.5,"D","rock","rock"
"14512","2019-07-16 15:01:00",33,"D","rock","rock"
"14513","2019-07-16 16:01:00",15.5,"D","rock","rock"
"14514","2019-07-16 17:01:00",13.5,"D","rock","rock"
"14515","2019-07-16 18:01:00",13.5,"D","rock","rock"
"14516","2019-07-16 19:01:00",13,"D","rock","rock"
"14517","2019-07-16 20:01:00",12.5,"D","rock","rock"
"14518","2019-07-16 21:01:00",12,"D","rock","rock"
"14519","2019-07-16 22:01:00",12.5,"D","rock","rock"
"14520","2019-07-16 23:01:00",12.5,"D","rock","rock"
"14521","2019-07-17 00:01:00",12.5,"D","rock","rock"
"14522","2019-07-17 01:01:00",12.5,"D","rock","rock"
"14523","2019-07-17 02:01:00",12.5,"D","rock","rock"
"14524","2019-07-17 03:01:00",12.5,"D","rock","rock"
"14525","2019-07-17 04:01:00",12.5,"D","rock","rock"
"14526","2019-07-17 05:01:00",12.5,"D","rock","rock"
"14527","2019-07-17 06:01:00",12.5,"D","rock","rock"
"14528","2019-07-17 07:01:00",12.5,"D","rock","rock"
"14529","2019-07-17 08:01:00",13,"D","rock","rock"
"14530","2019-07-17 09:01:00",14.5,"D","rock","rock"
"14531","2019-07-17 10:01:00",15.5,"D","rock","rock"
"14532","2019-07-17 11:01:00",16.5,"D","rock","rock"
"14533","2019-07-17 12:01:00",19.5,"D","rock","rock"
"14534","2019-07-17 13:01:00",19.5,"D","rock","rock"
"14535","2019-07-17 14:01:00",18.5,"D","rock","rock"
"14536","2019-07-17 15:01:00",19.5,"D","rock","rock"
"14537","2019-07-17 16:01:00",15,"D","rock","rock"
"14538","2019-07-17 17:01:00",13,"D","rock","rock"
"14539","2019-07-17 18:01:00",13,"D","rock","rock"
"14540","2019-07-17 19:01:00",13,"D","rock","rock"
"14541","2019-07-17 20:01:00",12,"D","rock","rock"
"14542","2019-07-17 21:01:00",12,"D","rock","rock"
"14543","2019-07-17 22:01:00",12,"D","rock","rock"
"14544","2019-07-17 23:01:00",12,"D","rock","rock"
"14545","2019-07-18 00:01:00",12,"D","rock","rock"
"14546","2019-07-18 01:01:00",12,"D","rock","rock"
"14547","2019-07-18 02:01:00",12,"D","rock","rock"
"14548","2019-07-18 03:01:00",12.5,"D","rock","rock"
"14549","2019-07-18 04:01:00",12.5,"D","rock","rock"
"14550","2019-07-18 05:01:00",12.5,"D","rock","rock"
"14551","2019-07-18 06:01:00",12,"D","rock","rock"
"14552","2019-07-18 07:01:00",12,"D","rock","rock"
"14553","2019-07-18 08:01:00",12,"D","rock","rock"
"14554","2019-07-18 09:01:00",19.5,"D","rock","rock"
"14555","2019-07-18 10:01:00",25,"D","rock","rock"
"14556","2019-07-18 11:01:00",28.5,"D","rock","rock"
"14557","2019-07-18 12:01:00",32.5,"D","rock","rock"
"14558","2019-07-18 13:01:00",27.5,"D","rock","rock"
"14559","2019-07-18 14:01:00",30,"D","rock","rock"
"14560","2019-07-18 15:01:00",28,"D","rock","rock"
"14561","2019-07-18 16:01:00",25.5,"D","rock","rock"
"14562","2019-07-18 17:01:00",18.5,"D","rock","rock"
"14563","2019-07-18 18:01:00",13.5,"D","rock","rock"
"14564","2019-07-18 19:01:00",13,"D","rock","rock"
"14565","2019-07-18 20:01:00",12.5,"D","rock","rock"
"14566","2019-07-18 21:01:00",12,"D","rock","rock"
"14567","2019-07-18 22:01:00",12,"D","rock","rock"
"14568","2019-07-18 23:01:00",12.5,"D","rock","rock"
"14569","2019-07-19 00:01:00",12.5,"D","rock","rock"
"14570","2019-07-19 01:01:00",12.5,"D","rock","rock"
"14571","2019-07-19 02:01:00",12.5,"D","rock","rock"
"14572","2019-07-19 03:01:00",12.5,"D","rock","rock"
"14573","2019-07-19 04:01:00",12.5,"D","rock","rock"
"14574","2019-07-19 05:01:00",12.5,"D","rock","rock"
"14575","2019-07-19 06:01:00",12.5,"D","rock","rock"
"14576","2019-07-19 07:01:00",12.5,"D","rock","rock"
"14577","2019-07-19 08:01:00",13,"D","rock","rock"
"14578","2019-07-19 09:01:00",19.5,"D","rock","rock"
"14579","2019-07-19 10:01:00",25.5,"D","rock","rock"
"14580","2019-07-19 11:01:00",29.5,"D","rock","rock"
"14581","2019-07-19 12:01:00",31.5,"D","rock","rock"
"14582","2019-07-19 13:01:00",33.5,"D","rock","rock"
"14583","2019-07-19 14:01:00",33,"D","rock","rock"
"14584","2019-07-19 15:01:00",33,"D","rock","rock"
"14585","2019-07-19 16:01:00",31.5,"D","rock","rock"
"14586","2019-07-19 17:01:00",25,"D","rock","rock"
"14587","2019-07-19 18:01:00",14,"D","rock","rock"
"14588","2019-07-19 19:01:00",13.5,"D","rock","rock"
"14589","2019-07-19 20:01:00",13,"D","rock","rock"
"14590","2019-07-19 21:01:00",12.5,"D","rock","rock"
"14591","2019-07-19 22:01:00",13,"D","rock","rock"
"14592","2019-07-19 23:01:00",13,"D","rock","rock"
"14593","2019-07-20 00:01:00",13,"D","rock","rock"
"14594","2019-07-20 01:01:00",12.5,"D","rock","rock"
"14595","2019-07-20 02:01:00",12.5,"D","rock","rock"
"14596","2019-07-20 03:01:00",12.5,"D","rock","rock"
"14597","2019-07-20 04:01:00",13,"D","rock","rock"
"14598","2019-07-20 05:01:00",13,"D","rock","rock"
"14599","2019-07-20 06:01:00",13,"D","rock","rock"
"14600","2019-07-20 07:01:00",13,"D","rock","rock"
"14601","2019-07-20 08:01:00",13,"D","rock","rock"
"14602","2019-07-20 09:01:00",14,"D","rock","rock"
"14603","2019-07-20 10:01:00",22,"D","rock","rock"
"14604","2019-07-20 11:01:00",27,"D","rock","rock"
"14605","2019-07-20 12:01:00",29,"D","rock","rock"
"14606","2019-07-20 13:01:00",31,"D","rock","rock"
"14607","2019-07-20 14:01:00",32,"D","rock","rock"
"14608","2019-07-20 15:01:00",32.5,"D","rock","rock"
"14609","2019-07-20 16:01:00",32,"D","rock","rock"
"14610","2019-07-20 17:01:00",27.5,"D","rock","rock"
"14611","2019-07-20 18:01:00",17,"D","rock","rock"
"14612","2019-07-20 19:01:00",15.5,"D","rock","rock"
"14613","2019-07-20 20:01:00",13.5,"D","rock","rock"
"14614","2019-07-20 21:01:00",13,"D","rock","rock"
"14615","2019-07-20 22:01:00",14,"D","rock","rock"
"14616","2019-07-20 23:01:00",13.5,"D","rock","rock"
"14617","2019-07-21 00:01:00",13,"D","rock","rock"
"14618","2019-07-21 01:01:00",13,"D","rock","rock"
"14619","2019-07-21 02:01:00",13.5,"D","rock","rock"
"14620","2019-07-21 03:01:00",13.5,"D","rock","rock"
"14621","2019-07-21 04:01:00",13.5,"D","rock","rock"
"14622","2019-07-21 05:01:00",13.5,"D","rock","rock"
"14623","2019-07-21 06:01:00",13.5,"D","rock","rock"
"14624","2019-07-21 07:01:00",13.5,"D","rock","rock"
"14625","2019-07-21 08:01:00",13.5,"D","rock","rock"
"14626","2019-07-21 09:01:00",13.5,"D","rock","rock"
"14627","2019-07-21 10:01:00",18,"D","rock","rock"
"14628","2019-07-21 11:01:00",22.5,"D","rock","rock"
"14629","2019-07-21 12:01:00",30,"D","rock","rock"
"14630","2019-07-21 13:01:00",33,"D","rock","rock"
"14631","2019-07-21 14:01:00",34.5,"D","rock","rock"
"14632","2019-07-21 15:01:00",34,"D","rock","rock"
"14633","2019-07-21 16:01:00",32.5,"D","rock","rock"
"14634","2019-07-21 17:01:00",30.5,"D","rock","rock"
"14635","2019-07-21 18:01:00",19.5,"D","rock","rock"
"14636","2019-07-21 19:01:00",16.5,"D","rock","rock"
"14637","2019-07-21 20:01:00",16,"D","rock","rock"
"14638","2019-07-21 21:01:00",15,"D","rock","rock"
"14639","2019-07-21 22:01:00",14.5,"D","rock","rock"
"14640","2019-07-21 23:01:00",14,"D","rock","rock"
"14641","2019-07-22 00:01:00",13.5,"D","rock","rock"
"14642","2019-07-22 01:01:00",13.5,"D","rock","rock"
"14643","2019-07-22 02:01:00",13.5,"D","rock","rock"
"14644","2019-07-22 03:01:00",14,"D","rock","rock"
"14645","2019-07-22 04:01:00",14,"D","rock","rock"
"14646","2019-07-22 05:01:00",14,"D","rock","rock"
"14647","2019-07-22 06:01:00",13.5,"D","rock","rock"
"14648","2019-07-22 07:01:00",13.5,"D","rock","rock"
"14649","2019-07-22 08:01:00",13.5,"D","rock","rock"
"14650","2019-07-22 09:01:00",14,"D","rock","rock"
"14651","2019-07-22 10:01:00",14,"D","rock","rock"
"14652","2019-07-22 11:01:00",17.5,"D","rock","rock"
"14653","2019-07-22 12:01:00",25.5,"D","rock","rock"
"14654","2019-07-22 13:01:00",28.5,"D","rock","rock"
"14655","2019-07-22 14:01:00",31,"D","rock","rock"
"14656","2019-07-22 15:01:00",30,"D","rock","rock"
"14657","2019-07-22 16:01:00",28,"D","rock","rock"
"14658","2019-07-22 17:01:00",24,"D","rock","rock"
"14659","2019-07-22 18:01:00",20,"D","rock","rock"
"14660","2019-07-22 19:01:00",14.5,"D","rock","rock"
"14661","2019-07-22 20:01:00",14,"D","rock","rock"
"14662","2019-07-22 21:01:00",14.5,"D","rock","rock"
"14663","2019-07-22 22:01:00",14,"D","rock","rock"
"14664","2019-07-22 23:01:00",13.5,"D","rock","rock"
"14665","2019-07-23 00:01:00",13.5,"D","rock","rock"
"14666","2019-07-23 01:01:00",13.5,"D","rock","rock"
"14667","2019-07-23 02:01:00",13.5,"D","rock","rock"
"14668","2019-07-23 03:01:00",13.5,"D","rock","rock"
"14669","2019-07-23 04:01:00",13,"D","rock","rock"
"14670","2019-07-23 05:01:00",13,"D","rock","rock"
"14671","2019-07-23 06:01:00",13,"D","rock","rock"
"14672","2019-07-23 07:01:00",15.5,"D","rock","rock"
"14673","2019-07-23 08:01:00",14,"D","rock","rock"
"14674","2019-07-23 09:01:00",14,"D","rock","rock"
"14675","2019-07-23 10:01:00",14,"D","rock","rock"
"14676","2019-07-23 11:01:00",15,"D","rock","rock"
"14677","2019-07-23 12:01:00",21,"D","rock","rock"
"14678","2019-07-23 13:01:00",24.5,"D","rock","rock"
"14679","2019-07-23 14:01:00",25,"D","rock","rock"
"14680","2019-07-23 15:01:00",26,"D","rock","rock"
"14681","2019-07-23 16:01:00",26,"D","rock","rock"
"14682","2019-07-23 17:01:00",23.5,"D","rock","rock"
"14683","2019-07-23 18:01:00",19,"D","rock","rock"
"14684","2019-07-23 19:01:00",14.5,"D","rock","rock"
"14685","2019-07-23 20:01:00",14,"D","rock","rock"
"14686","2019-07-23 21:01:00",14,"D","rock","rock"
"14687","2019-07-23 22:01:00",13.5,"D","rock","rock"
"14688","2019-07-23 23:01:00",13.5,"D","rock","rock"
"14689","2019-07-24 00:01:00",13.5,"D","rock","rock"
"14690","2019-07-24 01:01:00",13.5,"D","rock","rock"
"14691","2019-07-24 02:01:00",13,"D","rock","rock"
"14692","2019-07-24 03:01:00",13.5,"D","rock","rock"
"14693","2019-07-24 04:01:00",12.5,"D","rock","rock"
"14694","2019-07-24 05:01:00",12.5,"D","rock","rock"
"14695","2019-07-24 06:01:00",12.5,"D","rock","rock"
"14696","2019-07-24 07:01:00",16.5,"D","rock","rock"
"14697","2019-07-24 08:01:00",18,"D","rock","rock"
"14698","2019-07-24 09:01:00",19,"D","rock","rock"
"14699","2019-07-24 10:01:00",17,"D","rock","rock"
"14700","2019-07-24 11:01:00",15.5,"D","rock","rock"
"14701","2019-07-24 12:01:00",14.5,"D","rock","rock"
"14702","2019-07-24 13:01:00",16,"D","rock","rock"
"14703","2019-07-24 14:01:00",18,"D","rock","rock"
"14704","2019-07-24 15:01:00",22.5,"D","rock","rock"
"14705","2019-07-24 16:01:00",22,"D","rock","rock"
"14706","2019-07-24 17:01:00",20.5,"D","rock","rock"
"14707","2019-07-24 18:01:00",15.5,"D","rock","rock"
"14708","2019-07-24 19:01:00",14.5,"D","rock","rock"
"14709","2019-07-24 20:01:00",14.5,"D","rock","rock"
"14710","2019-07-24 21:01:00",14,"D","rock","rock"
"14711","2019-07-24 22:01:00",14,"D","rock","rock"
"14712","2019-07-24 23:01:00",14,"D","rock","rock"
"14713","2019-07-25 00:01:00",13.5,"D","rock","rock"
"14714","2019-07-25 01:01:00",13,"D","rock","rock"
"14715","2019-07-25 02:01:00",13.5,"D","rock","rock"
"14716","2019-07-25 03:01:00",13,"D","rock","rock"
"14717","2019-07-25 04:01:00",13,"D","rock","rock"
"14718","2019-07-25 05:01:00",13,"D","rock","rock"
"14719","2019-07-25 06:01:00",13.5,"D","rock","rock"
"14720","2019-07-25 07:01:00",14.5,"D","rock","rock"
"14721","2019-07-25 08:01:00",20.5,"D","rock","rock"
"14722","2019-07-25 09:01:00",23,"D","rock","rock"
"14723","2019-07-25 10:01:00",25,"D","rock","rock"
"14724","2019-07-25 11:01:00",19.5,"D","rock","rock"
"14725","2019-07-25 12:01:00",16,"D","rock","rock"
"14726","2019-07-25 13:01:00",15,"D","rock","rock"
"14727","2019-07-25 14:01:00",14.5,"D","rock","rock"
"14728","2019-07-25 15:01:00",16.5,"D","rock","rock"
"14729","2019-07-25 16:01:00",17,"D","rock","rock"
"14730","2019-07-25 17:01:00",17,"D","rock","rock"
"14731","2019-07-25 18:01:00",14.5,"D","rock","rock"
"14732","2019-07-25 19:01:00",14.5,"D","rock","rock"
"14733","2019-07-25 20:01:00",14.5,"D","rock","rock"
"14734","2019-07-25 21:01:00",14.5,"D","rock","rock"
"14735","2019-07-25 22:01:00",14,"D","rock","rock"
"14736","2019-07-25 23:01:00",14,"D","rock","rock"
"14737","2019-07-26 00:01:00",13.5,"D","rock","rock"
"14738","2019-07-26 01:01:00",14,"D","rock","rock"
"14739","2019-07-26 02:01:00",14,"D","rock","rock"
"14740","2019-07-26 03:01:00",14,"D","rock","rock"
"14741","2019-07-26 04:01:00",13,"D","rock","rock"
"14742","2019-07-26 05:01:00",13,"D","rock","rock"
"14743","2019-07-26 06:01:00",13.5,"D","rock","rock"
"14744","2019-07-26 07:01:00",17,"D","rock","rock"
"14745","2019-07-26 08:01:00",21.5,"D","rock","rock"
"14746","2019-07-26 09:01:00",25.5,"D","rock","rock"
"14747","2019-07-26 10:01:00",28,"D","rock","rock"
"14748","2019-07-26 11:01:00",30.5,"D","rock","rock"
"14749","2019-07-26 12:01:00",19.5,"D","rock","rock"
"14750","2019-07-26 13:01:00",15,"D","rock","rock"
"14751","2019-07-26 14:01:00",15,"D","rock","rock"
"14752","2019-07-26 15:01:00",14.5,"D","rock","rock"
"14753","2019-07-26 16:01:00",14.5,"D","rock","rock"
"14754","2019-07-26 17:01:00",14.5,"D","rock","rock"
"14755","2019-07-26 18:01:00",14,"D","rock","rock"
"14756","2019-07-26 19:01:00",14.5,"D","rock","rock"
"14757","2019-07-26 20:01:00",14.5,"D","rock","rock"
"14758","2019-07-26 21:01:00",14.5,"D","rock","rock"
"14759","2019-07-26 22:01:00",14.5,"D","rock","rock"
"14760","2019-07-26 23:01:00",14,"D","rock","rock"
"14761","2019-07-27 00:01:00",14.5,"D","rock","rock"
"14762","2019-07-27 01:01:00",14.5,"D","rock","rock"
"14763","2019-07-27 02:01:00",13.5,"D","rock","rock"
"14764","2019-07-27 03:01:00",14,"D","rock","rock"
"14765","2019-07-27 04:01:00",14.5,"D","rock","rock"
"14766","2019-07-27 05:01:00",13.5,"D","rock","rock"
"14767","2019-07-27 06:01:00",13.5,"D","rock","rock"
"14768","2019-07-27 07:01:00",17.5,"D","rock","rock"
"14769","2019-07-27 08:01:00",21.5,"D","rock","rock"
"14770","2019-07-27 09:01:00",26,"D","rock","rock"
"14771","2019-07-27 10:01:00",30,"D","rock","rock"
"14772","2019-07-27 11:01:00",32.5,"D","rock","rock"
"14773","2019-07-27 12:01:00",30,"D","rock","rock"
"14774","2019-07-27 13:01:00",17,"D","rock","rock"
"14775","2019-07-27 14:01:00",15,"D","rock","rock"
"14776","2019-07-27 15:01:00",13.5,"D","rock","rock"
"14777","2019-07-27 16:01:00",14.5,"D","rock","rock"
"14778","2019-07-27 17:01:00",14.5,"D","rock","rock"
"14779","2019-07-27 18:01:00",14,"D","rock","rock"
"14780","2019-07-27 19:01:00",14,"D","rock","rock"
"14781","2019-07-27 20:01:00",14.5,"D","rock","rock"
"14782","2019-07-27 21:01:00",14.5,"D","rock","rock"
"14783","2019-07-27 22:01:00",14.5,"D","rock","rock"
"14784","2019-07-27 23:01:00",14.5,"D","rock","rock"
"14785","2019-07-28 00:01:00",14.5,"D","rock","rock"
"14786","2019-07-28 01:01:00",14,"D","rock","rock"
"14787","2019-07-28 02:01:00",13.5,"D","rock","rock"
"14788","2019-07-28 03:01:00",14,"D","rock","rock"
"14789","2019-07-28 04:01:00",14,"D","rock","rock"
"14790","2019-07-28 05:01:00",13,"D","rock","rock"
"14791","2019-07-28 06:01:00",13,"D","rock","rock"
"14792","2019-07-28 07:01:00",16.5,"D","rock","rock"
"14793","2019-07-28 08:01:00",20.5,"D","rock","rock"
"14794","2019-07-28 09:01:00",23.5,"D","rock","rock"
"14795","2019-07-28 10:01:00",27,"D","rock","rock"
"14796","2019-07-28 11:01:00",30.5,"D","rock","rock"
"14797","2019-07-28 12:01:00",32,"D","rock","rock"
"14798","2019-07-28 13:01:00",27,"D","rock","rock"
"14799","2019-07-28 14:01:00",15.5,"D","rock","rock"
"14800","2019-07-28 15:01:00",14.5,"D","rock","rock"
"14801","2019-07-28 16:01:00",14,"D","rock","rock"
"14802","2019-07-28 17:01:00",15.5,"D","rock","rock"
"14803","2019-07-28 18:01:00",14.5,"D","rock","rock"
"14804","2019-07-28 19:01:00",14.5,"D","rock","rock"
"14805","2019-07-28 20:01:00",14.5,"D","rock","rock"
"14806","2019-07-28 21:01:00",14.5,"D","rock","rock"
"14807","2019-07-28 22:01:00",15,"D","rock","rock"
"14808","2019-07-28 23:01:00",15.5,"D","rock","rock"
"14809","2019-07-29 00:01:00",15,"D","rock","rock"
"14810","2019-07-29 01:01:00",14.5,"D","rock","rock"
"14811","2019-07-29 02:01:00",14.5,"D","rock","rock"
"14812","2019-07-29 03:01:00",14,"D","rock","rock"
"14813","2019-07-29 04:01:00",14.5,"D","rock","rock"
"14814","2019-07-29 05:01:00",13.5,"D","rock","rock"
"14815","2019-07-29 06:01:00",13.5,"D","rock","rock"
"14816","2019-07-29 07:01:00",17,"D","rock","rock"
"14817","2019-07-29 08:01:00",21,"D","rock","rock"
"14818","2019-07-29 09:01:00",25.5,"D","rock","rock"
"14819","2019-07-29 10:01:00",28.5,"D","rock","rock"
"14820","2019-07-29 11:01:00",32.5,"D","rock","rock"
"14821","2019-07-29 12:01:00",34.5,"D","rock","rock"
"14822","2019-07-29 13:01:00",35.5,"D","rock","rock"
"14823","2019-07-29 14:01:00",27.5,"D","rock","rock"
"14824","2019-07-29 15:01:00",16,"D","rock","rock"
"14825","2019-07-29 16:01:00",15.5,"D","rock","rock"
"14826","2019-07-29 17:01:00",15,"D","rock","rock"
"14827","2019-07-29 18:01:00",15,"D","rock","rock"
"14828","2019-07-29 19:01:00",14.5,"D","rock","rock"
"14829","2019-07-29 20:01:00",14,"D","rock","rock"
"14830","2019-07-29 21:01:00",14.5,"D","rock","rock"
"14831","2019-07-29 22:01:00",14.5,"D","rock","rock"
"14832","2019-07-29 23:01:00",14.5,"D","rock","rock"
"14833","2019-07-30 00:01:00",14.5,"D","rock","rock"
"14834","2019-07-30 01:01:00",14.5,"D","rock","rock"
"14835","2019-07-30 02:01:00",14,"D","rock","rock"
"14836","2019-07-30 03:01:00",14,"D","rock","rock"
"14837","2019-07-30 04:01:00",14.5,"D","rock","rock"
"14838","2019-07-30 05:01:00",14.5,"D","rock","rock"
"14839","2019-07-30 06:01:00",14.5,"D","rock","rock"
"14840","2019-07-30 07:01:00",15,"D","rock","rock"
"14841","2019-07-30 08:01:00",17.5,"D","rock","rock"
"14842","2019-07-30 09:01:00",23.5,"D","rock","rock"
"14843","2019-07-30 10:01:00",23.5,"D","rock","rock"
"14844","2019-07-30 11:01:00",26,"D","rock","rock"
"14845","2019-07-30 12:01:00",30.5,"D","rock","rock"
"14846","2019-07-30 13:01:00",29.5,"D","rock","rock"
"14847","2019-07-30 14:01:00",29,"D","rock","rock"
"14848","2019-07-30 15:01:00",16.5,"D","rock","rock"
"14849","2019-07-30 16:01:00",15,"D","rock","rock"
"14850","2019-07-30 17:01:00",14.5,"D","rock","rock"
"14851","2019-07-30 18:01:00",14.5,"D","rock","rock"
"14852","2019-07-30 19:01:00",14,"D","rock","rock"
"14853","2019-07-30 20:01:00",14,"D","rock","rock"
"14854","2019-07-30 21:01:00",14,"D","rock","rock"
"14855","2019-07-30 22:01:00",14,"D","rock","rock"
"14856","2019-07-30 23:01:00",14.5,"D","rock","rock"
"14857","2019-07-31 00:01:00",14,"D","rock","rock"
"14858","2019-07-31 01:01:00",14,"D","rock","rock"
"14859","2019-07-31 02:01:00",14,"D","rock","rock"
"14860","2019-07-31 03:01:00",14,"D","rock","rock"
"14861","2019-07-31 04:01:00",14,"D","rock","rock"
"14862","2019-07-31 05:01:00",14,"D","rock","rock"
"14863","2019-07-31 06:01:00",14,"D","rock","rock"
"14864","2019-07-31 07:01:00",15,"D","rock","rock"
"14865","2019-07-31 08:01:00",16.5,"D","rock","rock"
"14866","2019-07-31 09:01:00",21.5,"D","rock","rock"
"14867","2019-07-31 10:01:00",25,"D","rock","rock"
"14868","2019-07-31 11:01:00",26,"D","rock","rock"
"14869","2019-07-31 12:01:00",30.5,"D","rock","rock"
"14870","2019-07-31 13:01:00",33,"D","rock","rock"
"14871","2019-07-31 14:01:00",32.5,"D","rock","rock"
"14872","2019-07-31 15:01:00",31.5,"D","rock","rock"
"14873","2019-07-31 16:01:00",15,"D","rock","rock"
"14874","2019-07-31 17:01:00",14.5,"D","rock","rock"
"14875","2019-07-31 18:01:00",13.5,"D","rock","rock"
"14876","2019-07-31 19:01:00",13.5,"D","rock","rock"
"14877","2019-07-31 20:01:00",13.5,"D","rock","rock"
"14878","2019-07-31 21:01:00",13.5,"D","rock","rock"
"14879","2019-07-31 22:01:00",13.5,"D","rock","rock"
